9505.832	7.5245e-10	8.001e-10
9505.856	7.3572e-10	8.0096e-10
9505.88	6.5642e-10	8.1376e-10
9505.904	5.618e-10	8.1387e-10
9505.927	5.1794e-10	8.167e-10
9505.951	6.2301e-10	8.187e-10
9505.975	1.0198e-9	8.1916e-10
9505.999	1.8293e-9	8.223e-10
9506.022	2.9613e-9	8.3403e-10
9506.046	3.8995e-9	8.3882e-10
9506.07	4.1027e-9	8.4665e-10
9506.094	3.4215e-9	8.5207e-10
9506.118	2.2722e-9	8.524e-10
9506.141	1.2672e-9	8.6403e-10
9506.165	6.2387e-10	8.6948e-10
9506.189	3.3207e-10	8.7415e-10
9506.213	2.2201e-10	8.7878e-10
9506.237	1.7298e-10	8.7948e-10
9506.26	1.5211e-10	8.8312e-10
9506.284	1.4134e-10	8.9132e-10
9506.308	1.3817e-10	9.0108e-10
9506.332	1.423e-10	9.0245e-10
9506.355	1.6161e-10	9.0552e-10
9506.379	1.7714e-10	9.2047e-10
9506.403	2.0457e-10	9.347e-10
9506.427	2.3161e-10	9.4529e-10
9506.451	2.4676e-10	9.5743e-10
9506.474	2.4515e-10	9.6577e-10
9506.498	2.4029e-10	9.6822e-10
9506.522	2.5734e-10	9.7064e-10
9506.546	3.2354e-10	9.8346e-10
9506.569	4.4899e-10	9.89e-10
9506.593	6.1018e-10	9.9362e-10
9506.617	7.5709e-10	9.9536e-10
9506.641	8.1916e-10	9.9788e-10
9506.665	7.6367e-10	1.0198e-9
9506.688	6.1648e-10	1.0414e-9
9506.712	4.4342e-10	1.0424e-9
9506.736	2.9844e-10	1.0552e-9
9506.76	1.9895e-10	1.0573e-9
9506.783	1.4807e-10	1.059e-9
9506.807	1.2717e-10	1.0607e-9
9506.831	1.2157e-10	1.0658e-9
9506.855	1.2644e-10	1.0661e-9
9506.879	1.3053e-10	1.0662e-9
9506.902	1.4001e-10	1.0773e-9
9506.926	1.5694e-10	1.1163e-9
9506.95	1.8643e-10	1.1251e-9
9506.974	2.4708e-10	1.1295e-9
9506.997	3.6961e-10	1.1383e-9
9507.021	7.3024e-10	1.1393e-9
9507.045	1.8053e-9	1.1584e-9
9507.069	4.568e-9	1.1645e-9
9507.093	9.9968e-9	1.1683e-9
9507.116	1.7523e-8	1.1734e-9
9507.14	2.3863e-8	1.178e-9
9507.164	2.4958e-8	1.2039e-9
9507.188	2.0019e-8	1.2544e-9
9507.211	1.2397e-8	1.2623e-9
9507.235	6.0471e-9	1.2672e-9
9507.259	2.4607e-9	1.2741e-9
9507.283	9.6577e-10	1.2789e-9
9507.307	4.742e-10	1.2809e-9
9507.33	3.3861e-10	1.2846e-9
9507.354	3.2542e-10	1.2934e-9
9507.378	3.7746e-10	1.321e-9
9507.402	4.8439e-10	1.3296e-9
9507.425	6.4558e-10	1.3709e-9
9507.449	8.3403e-10	1.3958e-9
9507.473	9.9788e-10	1.4368e-9
9507.497	1.059e-9	1.4462e-9
9507.521	9.89e-10	1.4473e-9
9507.544	8.187e-10	1.4537e-9
9507.568	6.0653e-10	1.4554e-9
9507.592	4.1557e-10	1.5335e-9
9507.616	2.7769e-10	1.554e-9
9507.639	1.9103e-10	1.5898e-9
9507.663	1.4231e-10	1.6098e-9
9507.687	1.1687e-10	1.6134e-9
9507.711	1.0091e-10	1.6285e-9
9507.735	9.2228e-11	1.6603e-9
9507.758	8.912e-11	1.6916e-9
9507.782	9.1531e-11	1.6941e-9
9507.806	9.7347e-11	1.7657e-9
9507.83	1.0854e-10	1.7682e-9
9507.853	1.1591e-10	1.7747e-9
9507.877	1.2266e-10	1.7823e-9
9507.901	1.2548e-10	1.7878e-9
9507.925	1.2374e-10	1.8053e-9
9507.949	1.1957e-10	1.821e-9
9507.972	1.1882e-10	1.8293e-9
9507.996	1.33e-10	1.8717e-9
9508.02	1.861e-10	1.8828e-9
9508.044	3.4766e-10	1.9139e-9
9508.067	7.635e-10	1.9837e-9
9508.091	1.5898e-9	2.0055e-9
9508.115	2.8234e-9	2.0482e-9
9508.139	4.0018e-9	2.0598e-9
9508.163	4.4241e-9	2.173e-9
9508.186	3.79e-9	2.1896e-9
9508.21	2.5424e-9	2.2603e-9
9508.234	1.3709e-9	2.2722e-9
9508.258	6.4544e-10	2.2825e-9
9508.281	3.2543e-10	2.2943e-9
9508.305	2.5287e-10	2.2952e-9
9508.329	3.3613e-10	2.3104e-9
9508.353	5.5667e-10	2.3147e-9
9508.377	8.6403e-10	2.3252e-9
9508.4	1.1383e-9	2.35e-9
9508.424	1.2934e-9	2.4049e-9
9508.448	1.4368e-9	2.4356e-9
9508.472	1.7657e-9	2.4607e-9
9508.496	2.2952e-9	2.5399e-9
9508.519	2.7155e-9	2.5424e-9
9508.543	2.6414e-9	2.62e-9
9508.567	2.0482e-9	2.6414e-9
9508.591	1.2741e-9	2.6529e-9
9508.614	6.5796e-10	2.661e-9
9508.638	3.084e-10	2.7155e-9
9508.662	1.6408e-10	2.7211e-9
9508.686	1.1719e-10	2.7328e-9
9508.71	1.1678e-10	2.8234e-9
9508.733	1.3966e-10	2.9613e-9
9508.757	1.8246e-10	2.9942e-9
9508.781	2.2151e-10	3.0091e-9
9508.805	2.2571e-10	3.01e-9
9508.828	1.9219e-10	3.1141e-9
9508.852	1.3895e-10	3.1852e-9
9508.876	9.4229e-11	3.1926e-9
9508.9	7.0553e-11	3.4215e-9
9508.924	5.8592e-11	3.5089e-9
9508.947	5.7004e-11	3.5209e-9
9508.971	6.079e-11	3.5917e-9
9508.995	7.3007e-11	3.6063e-9
9509.019	1.0884e-10	3.6484e-9
9509.042	2.009e-10	3.79e-9
9509.066	3.9683e-10	3.8995e-9
9509.09	6.9771e-10	4.0018e-9
9509.114	9.9536e-10	4.1027e-9
9509.138	1.1393e-9	4.2462e-9
9509.161	1.0661e-9	4.4241e-9
9509.185	9.0245e-10	4.4491e-9
9509.209	7.9611e-10	4.568e-9
9509.233	8.1387e-10	4.5874e-9
9509.256	8.7948e-10	4.6697e-9
9509.28	8.7878e-10	4.6904e-9
9509.304	7.7632e-10	5.0178e-9
9509.328	6.2624e-10	5.3317e-9
9509.352	4.9796e-10	5.4945e-9
9509.375	4.3637e-10	5.5647e-9
9509.399	4.3249e-10	5.6927e-9
9509.423	4.3925e-10	6.0471e-9
9509.447	4.0579e-10	6.2057e-9
9509.47	3.3307e-10	6.2607e-9
9509.494	2.4732e-10	7.8775e-9
9509.518	1.743e-10	8.53e-9
9509.542	1.2433e-10	8.9688e-9
9509.566	9.3676e-11	9.1945e-9
9509.589	7.7047e-11	9.9968e-9
9509.613	6.7007e-11	1.1257e-8
9509.637	5.7947e-11	1.1443e-8
9509.661	4.8073e-11	1.2397e-8
9509.684	3.9141e-11	1.4949e-8
9509.708	3.5921e-11	1.7523e-8
9509.732	2.9668e-11	1.7651e-8
9509.756	2.8323e-11	2.0019e-8
9509.78	2.8068e-11	2.3863e-8
9509.803	2.8727e-11	2.4958e-8
9509.827	2.9824e-11	2.9258e-8
9509.851	3.1862e-11	3.4351e-8
9509.875	3.5926e-11	5.4247e-8
9509.898	4.2228e-11	6.1674e-8
9509.922	5.2745e-11	8.9825e-8
9509.946	7.2e-11	9.8913e-8
9509.954	7.4632e-11	1.2831e-7
9509.97	1.0379e-10	1.3619e-7
9509.977	1.1461e-10	1.5505e-7
9509.994	1.7058e-10	1.5852e-7
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
